candle_date_time_kst,opening_price,trade_price,high_price,change_rate,market,candle_date_time_utc,prev_closing_price,candle_acc_trade_volume,change_price,low_price,candle_acc_trade_price,timestamp
2024-10-11T09:00:00,721.40000000,727.30000000,733.00000000,0.0083183142,KRW-XRP,2024-10-11T00:00:00,721.30000000,100483843.50614043,6.00000000,720.20000000,73063232613.73137622,1728691197451,
2024-10-10T09:00:00,712.80000000,721.30000000,739.90000000,0.0119248036,KRW-XRP,2024-10-10T00:00:00,712.80000000,221281294.33293621,8.50000000,709.00000000,160327918618.94376993,1728604799760,
2024-10-09T09:00:00,718.30000000,712.80000000,722.50000000,-0.0083472454,KRW-XRP,2024-10-09T00:00:00,718.80000000,82946750.62193507,-6.00000000,710.00000000,59537431030.39774865,1728518386187,
2024-10-08T09:00:00,714.40000000,718.80000000,724.20000000,0.0061590146,KRW-XRP,2024-10-08T00:00:00,714.40000000,95914044.20619491,4.40000000,707.70000000,68668602631.53569018,1728431997361,
2024-10-07T09:00:00,717.20000000,714.40000000,732.00000000,-0.0041817675,KRW-XRP,2024-10-07T00:00:00,717.40000000,162150161.86865666,-3.00000000,714.10000000,117366090002.24893771,1728345598736,
2024-10-06T09:00:00,716.60000000,717.40000000,722.80000000,0.0011163829,KRW-XRP,2024-10-06T00:00:00,716.60000000,84776541.91620276,0.80000000,714.10000000,60862957569.66101734,1728259198458,
2024-10-05T09:00:00,720.90000000,716.60000000,723.90000000,-0.0058268590,KRW-XRP,2024-10-05T00:00:00,720.80000000,93167083.67304263,-4.20000000,712.00000000,66912076747.15992955,1728172796783,
2024-10-04T09:00:00,707.60000000,720.80000000,728.00000000,0.0186546071,KRW-XRP,2024-10-04T00:00:00,707.60000000,212519953.51363452,13.20000000,697.70000000,150953223219.59760184,1728086399861,
2024-10-03T09:00:00,725.30000000,707.60000000,735.40000000,-0.0244036950,KRW-XRP,2024-10-03T00:00:00,725.30000000,463572822.57880907,-17.70000000,690.00000000,329342303787.95588170,1727999999183,
2024-10-02T09:00:00,800.10000000,725.30000000,813.00000000,-0.093375,KRW-XRP,2024-10-02T00:00:00,800.00000000,418688099.50641653,-74.70000000,710.30000000,317701426705.24855477,1727913599207,
2024-10-01T09:00:00,808.40000000,800.00000000,837.80000000,-0.0103908956,KRW-XRP,2024-10-01T00:00:00,808.40000000,340525148.57754643,-8.40000000,780.00000000,277116110854.52981464,1727827199928,
2024-09-30T09:00:00,839.00000000,808.40000000,857.50000000,-0.0363571343,KRW-XRP,2024-09-30T00:00:00,838.90000000,276153938.96621975,-30.50000000,806.10000000,230356904535.47345556,1727740799620,
2024-09-29T09:00:00,807.70000000,838.90000000,869.90000000,0.0384996286,KRW-XRP,2024-09-29T00:00:00,807.80000000,370841398.67293817,31.10000000,802.00000000,309488661548.03884591,1727654399307,
2024-09-28T09:00:00,778.10000000,807.80000000,820.00000000,0.0383033419,KRW-XRP,2024-09-28T00:00:00,778.00000000,409040505.33955800,29.80000000,774.20000000,328586633723.39688752,1727567999354,
2024-09-27T09:00:00,780.00000000,778.00000000,784.10000000,-0.0025641026,KRW-XRP,2024-09-27T00:00:00,780.00000000,154244860.69810383,-2.00000000,772.20000000,119986026505.49738301,1727481599726,
2024-09-26T09:00:00,780.10000000,780.00000000,785.00000000,-0.0001281887,KRW-XRP,2024-09-26T00:00:00,780.10000000,121282010.41887210,-0.10000000,770.00000000,94573904453.50248822,1727395199100,
2024-09-25T09:00:00,784.20000000,780.10000000,790.40000000,-0.0048475571,KRW-XRP,2024-09-25T00:00:00,783.90000000,98172782.10962597,-3.80000000,779.50000000,77030952704.29159505,1727308800017,
2024-09-24T09:00:00,781.70000000,783.90000000,788.50000000,0.0028143789,KRW-XRP,2024-09-24T00:00:00,781.70000000,92421482.10604856,2.20000000,779.00000000,72410127554.04021297,1727222399083,
2024-09-23T09:00:00,784.30000000,781.70000000,794.50000000,-0.0031879623,KRW-XRP,2024-09-23T00:00:00,784.20000000,93613816.92428106,-2.50000000,775.10000000,73650128448.64525349,1727135997529,
2024-09-22T09:00:00,796.20000000,784.20000000,809.70000000,-0.0153189352,KRW-XRP,2024-09-22T00:00:00,796.40000000,135615469.33182625,-12.20000000,776.10000000,107717335499.14465821,1727049599368,
2024-09-21T09:00:00,781.80000000,796.40000000,817.00000000,0.0185445709,KRW-XRP,2024-09-21T00:00:00,781.90000000,134508213.40237819,14.50000000,777.00000000,106659439724.13980311,1726963198526,
2024-09-20T09:00:00,782.50000000,781.90000000,789.50000000,-0.0007667732,KRW-XRP,2024-09-20T00:00:00,782.50000000,152727854.19580397,-0.60000000,770.50000000,119318617144.52128232,1726876799131,
2024-09-19T09:00:00,783.20000000,782.50000000,792.90000000,-0.0007661857,KRW-XRP,2024-09-19T00:00:00,783.10000000,140132179.11075545,-0.60000000,777.00000000,109823157201.79548296,1726790398848,
2024-09-18T09:00:00,785.40000000,783.10000000,785.40000000,-0.0025474462,KRW-XRP,2024-09-18T00:00:00,785.10000000,125349578.53638623,-2.00000000,760.00000000,97132622825.08806003,1726703998806,
2024-09-17T09:00:00,789.90000000,785.10000000,795.70000000,-0.0060767186,KRW-XRP,2024-09-17T00:00:00,789.90000000,100727815.68454925,-4.80000000,780.10000000,79406821533.27783937,1726617598485,
2024-09-16T09:00:00,769.40000000,789.90000000,797.10000000,0.0266441383,KRW-XRP,2024-09-16T00:00:00,769.40000000,132757630.82607870,20.50000000,754.40000000,102415891306.88680204,1726531199292,
2024-09-15T09:00:00,798.60000000,769.40000000,798.60000000,-0.0362019291,KRW-XRP,2024-09-15T00:00:00,798.30000000,121004457.31678988,-28.90000000,767.00000000,95157402282.73883551,1726444799535,
2024-09-14T09:00:00,766.20000000,798.30000000,804.10000000,0.0428478119,KRW-XRP,2024-09-14T00:00:00,765.50000000,170163271.49891436,32.80000000,763.10000000,133670025439.46145731,1726358398862,
2024-09-13T09:00:00,757.00000000,765.50000000,772.10000000,0.0116294436,KRW-XRP,2024-09-13T00:00:00,756.70000000,183096203.93050036,8.80000000,746.50000000,139356283839.39110640,1726271999797,
2024-09-12T09:00:00,720.90000000,756.70000000,805.00000000,0.0490780535,KRW-XRP,2024-09-12T00:00:00,721.30000000,310746798.37964817,35.40000000,720.30000000,236971527609.83002831,1726185599971,
2024-09-11T09:00:00,732.10000000,721.30000000,733.00000000,-0.0147520830,KRW-XRP,2024-09-11T00:00:00,732.10000000,82854089.38135472,-10.80000000,710.00000000,59731047888.60132164,1726099194973,
2024-09-10T09:00:00,731.00000000,732.10000000,734.50000000,0.0015047880,KRW-XRP,2024-09-10T00:00:00,731.00000000,61782297.44338800,1.10000000,723.10000000,45010961706.42879641,1726012793475,
2024-09-09T09:00:00,718.00000000,731.00000000,734.90000000,0.0181058496,KRW-XRP,2024-09-09T00:00:00,718.00000000,69714977.67168343,13.00000000,714.70000000,50412617817.25041877,1725926391215,
2024-09-08T09:00:00,714.00000000,718.00000000,720.70000000,0.0056022409,KRW-XRP,2024-09-08T00:00:00,714.00000000,46622774.58398594,4.00000000,708.30000000,33364477087.70240591,1725839999272,
2024-09-07T09:00:00,711.20000000,714.00000000,724.10000000,0.0037958667,KRW-XRP,2024-09-07T00:00:00,711.30000000,57804834.13987722,2.70000000,706.50000000,41380404363.95403125,1725753594797,
2024-09-06T09:00:00,740.00000000,711.30000000,741.00000000,-0.0389136603,KRW-XRP,2024-09-06T00:00:00,740.10000000,187994449.50510887,-28.80000000,690.50000000,135172068977.31985849,1725667199529,
2024-09-05T09:00:00,757.60000000,740.10000000,758.80000000,-0.0225832013,KRW-XRP,2024-09-05T00:00:00,757.20000000,82629663.01475647,-17.10000000,735.30000000,61703551438.99704023,1725580798205,
2024-09-04T09:00:00,758.30000000,757.20000000,765.60000000,-0.0011871785,KRW-XRP,2024-09-04T00:00:00,758.10000000,106372051.17950947,-0.90000000,731.50000000,79891682809.37575812,1725494397411,
2024-09-03T09:00:00,769.60000000,758.10000000,776.40000000,-0.0149428274,KRW-XRP,2024-09-03T00:00:00,769.60000000,80656563.00469795,-11.50000000,757.90000000,61978962658.38323914,1725407999188,
2024-09-02T09:00:00,748.00000000,769.60000000,772.00000000,0.0291521797,KRW-XRP,2024-09-02T00:00:00,747.80000000,86744181.15095149,21.80000000,743.20000000,65480587752.08332128,1725321599649,
2024-09-01T09:00:00,770.00000000,747.80000000,771.10000000,-0.0288311688,KRW-XRP,2024-09-01T00:00:00,770.00000000,79918478.02431604,-22.20000000,745.10000000,60575168009.99869553,1725235196735,
2024-08-31T09:00:00,770.90000000,770.00000000,778.20000000,-0.0010378827,KRW-XRP,2024-08-31T00:00:00,770.80000000,47567999.06750076,-0.80000000,766.00000000,36678687934.76490968,1725148799935,
2024-08-30T09:00:00,764.20000000,770.80000000,772.90000000,0.0085045139,KRW-XRP,2024-08-30T00:00:00,764.30000000,109207497.82051628,6.50000000,748.50000000,83204374750.53064511,1725062397674,
2024-08-29T09:00:00,777.10000000,764.30000000,783.00000000,-0.0163449163,KRW-XRP,2024-08-29T00:00:00,777.00000000,101980930.96743926,-12.70000000,760.00000000,78884825579.78437413,1724975996853,
2024-08-28T09:00:00,770.50000000,777.00000000,792.80000000,0.0084360805,KRW-XRP,2024-08-28T00:00:00,770.50000000,152046838.86278715,6.50000000,762.60000000,118168130389.72608929,1724889599987,
2024-08-27T09:00:00,789.20000000,770.50000000,809.40000000,-0.0236948809,KRW-XRP,2024-08-27T00:00:00,789.20000000,199979215.80128376,-18.70000000,758.00000000,157121212760.78811631,1724803198447,
2024-08-26T09:00:00,805.20000000,789.20000000,807.00000000,-0.0199925494,KRW-XRP,2024-08-26T00:00:00,805.30000000,144983160.33604490,-16.10000000,780.00000000,115069604268.84986678,1724716798546,
2024-08-25T09:00:00,820.10000000,805.30000000,821.50000000,-0.0180465797,KRW-XRP,2024-08-25T00:00:00,820.10000000,143081797.90492647,-14.80000000,800.10000000,115679505977.78290339,1724630398354,
2024-08-24T09:00:00,816.00000000,820.10000000,843.00000000,0.0050245098,KRW-XRP,2024-08-24T00:00:00,816.00000000,180886729.04413098,4.10000000,810.20000000,149295889315.65855534,1724543998867,
2024-08-23T09:00:00,810.90000000,816.00000000,821.40000000,0.0062893082,KRW-XRP,2024-08-23T00:00:00,810.90000000,143765239.66680446,5.10000000,802.40000000,116861739239.38261894,1724457598408,
2024-08-22T09:00:00,814.00000000,810.90000000,817.60000000,-0.0038083538,KRW-XRP,2024-08-22T00:00:00,814.00000000,90597150.69533776,-3.10000000,806.10000000,73606256762.63992944,1724371199109,
2024-08-21T09:00:00,812.10000000,814.00000000,821.50000000,0.0023396133,KRW-XRP,2024-08-21T00:00:00,812.10000000,130886874.27737746,1.90000000,802.00000000,106375830241.74651578,1724284798714,
2024-08-20T09:00:00,820.70000000,812.10000000,834.80000000,-0.0108404385,KRW-XRP,2024-08-20T00:00:00,821.00000000,179548500.80658122,-8.90000000,804.60000000,147713847121.48353187,1724198398667,
2024-08-19T09:00:00,784.90000000,821.00000000,835.00000000,0.0461264016,KRW-XRP,2024-08-19T00:00:00,784.80000000,249382067.81576324,36.20000000,780.20000000,200992407721.75146507,1724111999060,
2024-08-18T09:00:00,788.00000000,784.80000000,810.20000000,-0.0040609137,KRW-XRP,2024-08-18T00:00:00,788.00000000,82537007.86955161,-3.20000000,784.70000000,65565037091.71007602,1724025599927,
2024-08-17T09:00:00,787.00000000,788.00000000,794.50000000,0.0012706480,KRW-XRP,2024-08-17T00:00:00,787.00000000,49496176.15259673,1.00000000,783.70000000,38996359119.11746903,1723939198025,
2024-08-16T09:00:00,788.30000000,787.00000000,796.10000000,-0.0016491184,KRW-XRP,2024-08-16T00:00:00,788.30000000,109201844.29097433,-1.30000000,777.40000000,86012050328.20603473,1723852797947,
2024-08-15T09:00:00,797.90000000,788.30000000,805.00000000,-0.0121553885,KRW-XRP,2024-08-15T00:00:00,798.00000000,133500808.54871864,-9.70000000,777.10000000,105870284368.67915964,1723766399867,
2024-08-14T09:00:00,804.80000000,798.00000000,810.00000000,-0.0083260843,KRW-XRP,2024-08-14T00:00:00,804.70000000,153910735.43017554,-6.70000000,790.00000000,123493099153.09942031,1723679999056,
2024-08-13T09:00:00,796.20000000,804.70000000,812.90000000,0.0110566654,KRW-XRP,2024-08-13T00:00:00,795.90000000,190755777.35793822,8.80000000,788.00000000,152880638555.50867038,1723593596160,
2024-08-12T09:00:00,780.00000000,795.90000000,813.90000000,0.0203846154,KRW-XRP,2024-08-12T00:00:00,780.00000000,252057974.64646995,15.90000000,775.00000000,200917189931.51430371,1723507199322,
2024-08-11T09:00:00,821.30000000,780.00000000,832.50000000,-0.0502861317,KRW-XRP,2024-08-11T00:00:00,821.30000000,254137305.20304713,-41.30000000,769.60000000,204122808334.37802816,1723420798535,
2024-08-10T09:00:00,817.80000000,821.30000000,846.50000000,0.0042797750,KRW-XRP,2024-08-10T00:00:00,817.80000000,243892070.46296949,3.50000000,813.10000000,202714504460.80630639,1723334399513,
2024-08-09T09:00:00,862.30000000,817.80000000,876.40000000,-0.0514961726,KRW-XRP,2024-08-09T00:00:00,862.20000000,450733844.72375784,-44.40000000,798.00000000,375553007228.77854174,1723247998643,
2024-08-08T09:00:00,854.30000000,862.20000000,900.20000000,0.0096018735,KRW-XRP,2024-08-08T00:00:00,854.00000000,807330486.66108169,8.20000000,821.00000000,693783952606.76690734,1723161599096,
2024-08-07T09:00:00,724.00000000,854.00000000,911.90000000,0.1795580110,KRW-XRP,2024-08-07T00:00:00,724.00000000,904833747.35717389,130.00000000,700.60000000,750263297675.28760236,1723075199623,
2024-08-06T09:00:00,703.80000000,724.00000000,750.10000000,0.0287013356,KRW-XRP,2024-08-06T00:00:00,703.80000000,340505666.93939639,20.20000000,703.10000000,248426343060.16947444,1722988799417,
2024-08-05T09:00:00,736.00000000,703.80000000,740.50000000,-0.0430999320,KRW-XRP,2024-08-05T00:00:00,735.50000000,919535540.87368599,-31.70000000,628.00000000,624159314936.11911378,1722902398767,
2024-08-04T09:00:00,786.20000000,735.50000000,789.20000000,-0.0646063843,KRW-XRP,2024-08-04T00:00:00,786.30000000,240090701.50070877,-50.80000000,734.40000000,182006813842.25586843,1722815999814,
2024-08-03T09:00:00,790.00000000,786.30000000,814.50000000,-0.0049354594,KRW-XRP,2024-08-03T00:00:00,790.20000000,249349796.71652318,-3.90000000,763.60000000,197114683505.43428991,1722729598016,
2024-08-02T09:00:00,837.70000000,790.20000000,838.70000000,-0.0562522393,KRW-XRP,2024-08-02T00:00:00,837.30000000,361564971.51814656,-47.10000000,772.50000000,289509311464.06461325,1722643199462,
2024-08-01T09:00:00,870.50000000,837.30000000,882.00000000,-0.0380284926,KRW-XRP,2024-08-01T00:00:00,870.40000000,355334401.90043399,-33.10000000,802.00000000,300295387436.23110614,1722556798094,
2024-07-31T09:00:00,878.90000000,870.40000000,920.00000000,-0.0103467879,KRW-XRP,2024-07-31T00:00:00,879.50000000,486853859.87323603,-9.10000000,870.00000000,437701502598.17475407,1722470399664,
2024-07-30T09:00:00,842.60000000,879.50000000,890.30000000,0.0432977461,KRW-XRP,2024-07-30T00:00:00,843.00000000,404016178.05954848,36.50000000,835.60000000,351353781767.58350900,1722383999097,
2024-07-29T09:00:00,839.20000000,843.00000000,850.90000000,0.0038104311,KRW-XRP,2024-07-29T00:00:00,839.80000000,151792612.67893066,3.20000000,830.00000000,127871343658.01342616,1722297597883,
2024-07-28T09:00:00,829.00000000,839.80000000,856.80000000,0.0136391068,KRW-XRP,2024-07-28T00:00:00,828.50000000,146261522.19792543,11.30000000,821.90000000,122999735727.24457562,1722211199602,
2024-07-27T09:00:00,841.30000000,828.50000000,848.20000000,-0.0152145489,KRW-XRP,2024-07-27T00:00:00,841.30000000,159248797.23880827,-12.80000000,820.00000000,133129645766.87999846,1722124798823,
2024-07-26T09:00:00,842.10000000,841.30000000,854.90000000,-0.0009500059,KRW-XRP,2024-07-26T00:00:00,842.10000000,220699156.58319488,-0.80000000,820.50000000,185366061147.73069542,1722038398652,
2024-07-25T09:00:00,864.60000000,842.10000000,876.50000000,-0.0260235947,KRW-XRP,2024-07-25T00:00:00,864.60000000,416471324.39158779,-22.50000000,823.50000000,354522524923.04472141,1721951994275,
2024-07-24T09:00:00,835.90000000,864.60000000,883.10000000,0.0342105263,KRW-XRP,2024-07-24T00:00:00,836.00000000,357370621.96638012,28.60000000,826.00000000,308293878019.97888285,1721865599996,
2024-07-23T09:00:00,849.40000000,836.00000000,860.00000000,-0.0157758418,KRW-XRP,2024-07-23T00:00:00,849.40000000,239951751.96540992,-13.40000000,817.50000000,201484498352.74414052,1721779196136,
2024-07-22T09:00:00,834.00000000,849.40000000,869.30000000,0.0184652278,KRW-XRP,2024-07-22T00:00:00,834.00000000,352367368.56623449,15.40000000,818.50000000,297745301696.84863133,1721692799346,
2024-07-21T09:00:00,832.00000000,834.00000000,853.00000000,0.0026448666,KRW-XRP,2024-07-21T00:00:00,831.80000000,295325550.45908026,2.20000000,806.00000000,244967333869.70377572,1721606399511,
2024-07-20T09:00:00,800.00000000,831.80000000,845.50000000,0.03975,KRW-XRP,2024-07-20T00:00:00,800.00000000,339077340.82257780,31.80000000,798.10000000,280268545124.67378580,1721519998614,
2024-07-19T09:00:00,800.00000000,800.00000000,819.40000000,0,KRW-XRP,2024-07-19T00:00:00,800.00000000,500362892.81004950,null,757.00000000,392246753037.02992655,1721433599879,
2024-07-18T09:00:00,874.60000000,800.00000000,887.90000000,-0.0855052583,KRW-XRP,2024-07-18T00:00:00,874.80000000,783286632.77518335,-74.80000000,785.90000000,644807245354.21276489,1721347196943,
2024-07-17T09:00:00,808.90000000,874.80000000,888.30000000,0.0813349815,KRW-XRP,2024-07-17T00:00:00,809.00000000,696130278.11499045,65.80000000,807.50000000,594337042528.18480989,1721260799926,
2024-07-16T09:00:00,754.80000000,809.00000000,828.10000000,0.0718071012,KRW-XRP,2024-07-16T00:00:00,754.80000000,657790430.82563212,54.20000000,744.90000000,517207481622.36018022,1721174399087,
2024-07-15T09:00:00,730.60000000,754.80000000,757.20000000,0.0332648871,KRW-XRP,2024-07-15T00:00:00,730.50000000,237118899.54657863,24.30000000,730.50000000,176746262783.17863152,1721087999194,
2024-07-14T09:00:00,737.00000000,730.50000000,758.60000000,-0.0082812924,KRW-XRP,2024-07-14T00:00:00,736.60000000,295219462.80635962,-6.10000000,720.00000000,217935627335.72516392,1721001599354,
2024-07-13T09:00:00,668.20000000,736.60000000,791.70000000,0.1036859455,KRW-XRP,2024-07-13T00:00:00,667.40000000,504496710.12136721,69.20000000,666.10000000,367780815973.10352867,1720915199880,
2024-07-12T09:00:00,634.80000000,667.40000000,676.00000000,0.0523494166,KRW-XRP,2024-07-12T00:00:00,634.20000000,213779502.57916560,33.20000000,629.40000000,140133690190.43779578,1720828798908,
2024-07-11T09:00:00,621.60000000,634.20000000,639.00000000,0.0201061605,KRW-XRP,2024-07-11T00:00:00,621.70000000,115398205.34295540,12.50000000,619.50000000,72605152065.12250462,1720742400006,
2024-07-10T09:00:00,615.70000000,621.70000000,625.30000000,0.0097450057,KRW-XRP,2024-07-10T00:00:00,615.70000000,103753375.83722554,6.00000000,611.10000000,64145842322.81649780,1720655997543,
2024-07-09T09:00:00,612.50000000,615.70000000,618.80000000,0.0052244898,KRW-XRP,2024-07-09T00:00:00,612.50000000,87782538.94456278,3.20000000,608.70000000,53912824793.01028877,1720569594712,
2024-07-08T09:00:00,597.00000000,612.50000000,628.00000000,0.0261350310,KRW-XRP,2024-07-08T00:00:00,596.90000000,165742911.97017642,15.60000000,578.00000000,100174398523.44818481,1720483199472,
2024-07-07T09:00:00,637.70000000,596.90000000,639.00000000,-0.0638331242,KRW-XRP,2024-07-07T00:00:00,637.60000000,100675294.51336032,-40.70000000,595.20000000,61963114748.25185494,1720396799927,
2024-07-06T09:00:00,608.60000000,637.60000000,639.70000000,0.0476503451,KRW-XRP,2024-07-06T00:00:00,608.60000000,93268544.79066372,29.00000000,603.00000000,57782830119.26408602,1720310399946,
